Date,Age Group,Sex,Sinovac 1st dose,Sinovac 2nd dose,Sinovac 3rd dose,Sinovac 4th dose,BioNTech 1st dose,BioNTech 2nd dose,BioNTech 3rd dose,BioNTech 4th dose
30-09-21,50-59,M,274,590,0,0,384,664,0,0
30-09-21,60-69,F,544,953,0,0,520,751,0,0
30-09-21,60-69,M,418,725,0,0,387,537,0,0
30-09-21,70-79,F,309,470,0,0,244,264,0,0
30-09-21,70-79,M,212,402,0,0,204,250,0,0
30-09-21,80 and above,F,145,249,0,0,71,91,0,0
30-09-21,80 and above,M,111,149,0,0,75,80,0,0
01-10-21,0-19,F,5,15,0,0,630,337,0,0
01-10-21,0-19,M,8,18,0,0,614,285,0,0
01-10-21,20-29,F,35,76,0,0,363,981,0,0
01-10-21,20-29,M,27,43,0,0,287,690,0,0
01-10-21,30-39,F,97,93,0,0,430,1130,0,0
01-10-21,30-39,M,45,58,0,0,237,584,0,0
01-10-21,40-49,F,119,181,0,0,388,927,0,0
01-10-21,40-49,M,92,92,0,0,180,463,0,0
01-10-21,50-59,F,156,241,0,0,305,809,0,0
01-10-21,50-59,M,117,177,0,0,180,375,0,0
01-10-21,60-69,F,154,319,0,0,239,548,0,0
01-10-21,60-69,M,150,291,0,0,164,461,0,0
01-10-21,70-79,F,91,164,0,0,106,218,0,0
01-10-21,70-79,M,53,149,0,0,63,176,0,0
01-10-21,80 and above,F,38,66,0,0,37,52,0,0
01-10-21,80 and above,M,26,51,0,0,27,61,0,0
02-10-21,0-19,F,14,54,0,0,443,350,0,0
02-10-21,0-19,M,8,44,0,0,441,357,0,0
02-10-21,20-29,F,42,172,0,0,253,1165,0,0
02-10-21,20-29,M,37,144,0,0,242,1015,0,0
02-10-21,30-39,F,96,385,0,0,332,1539,0,0
02-10-21,30-39,M,68,195,0,0,241,898,0,0
02-10-21,40-49,F,180,609,0,0,295,1304,0,0
02-10-21,40-49,M,112,347,0,0,189,850,0,0
02-10-21,50-59,F,262,808,0,0,284,980,0,0
02-10-21,50-59,M,192,568,0,0,168,757,0,0
02-10-21,60-69,F,290,812,0,0,219,715,0,0
02-10-21,60-69,M,244,692,0,0,202,560,0,0
02-10-21,70-79,F,212,414,0,0,110,295,0,0
02-10-21,70-79,M,142,296,0,0,60,222,0,0
02-10-21,80 and above,F,100,227,0,0,43,87,0,0
02-10-21,80 and above,M,64,137,0,0,21,59,0,0
03-10-21,0-19,F,3,14,0,0,214,204,0,0
03-10-21,0-19,M,7,11,0,0,269,254,0,0
03-10-21,20-29,F,40,84,0,0,199,825,0,0
03-10-21,20-29,M,29,62,0,0,178,773,0,0
03-10-21,30-39,F,90,193,0,0,320,1113,0,0
03-10-21,30-39,M,46,111,0,0,205,584,0,0
03-10-21,40-49,F,94,246,0,0,220,898,0,0
03-10-21,40-49,M,78,164,0,0,119,482,0,0
03-10-21,50-59,F,129,256,0,0,162,598,0,0
03-10-21,50-59,M,95,236,0,0,107,415,0,0
03-10-21,60-69,F,123,242,0,0,127,376,0,0
03-10-21,60-69,M,121,256,0,0,116,352,0,0
03-10-21,70-79,F,65,86,0,0,53,157,0,0
03-10-21,70-79,M,48,65,0,0,50,117,0,0
03-10-21,80 and above,F,40,58,0,0,21,52,0,0
03-10-21,80 and above,M,22,22,0,0,17,41,0,0
04-10-21,0-19,F,2,20,0,0,145,109,0,0
04-10-21,0-19,M,8,22,0,0,166,114,0,0
04-10-21,20-29,F,59,125,0,0,194,629,0,0
04-10-21,20-29,M,40,134,0,0,260,737,0,0
04-10-21,30-39,F,104,319,0,0,236,643,0,0
04-10-21,30-39,M,79,233,0,0,262,636,0,0
04-10-21,40-49,F,174,583,0,0,197,537,0,0
04-10-21,40-49,M,138,386,0,0,158,433,0,0
04-10-21,50-59,F,260,812,0,0,203,514,0,0
04-10-21,50-59,M,194,581,0,0,146,385,0,0
04-10-21,60-69,F,395,888,0,0,242,492,0,0
04-10-21,60-69,M,324,746,0,0,255,429,0,0
04-10-21,70-79,F,292,471,0,0,124,195,0,0
04-10-21,70-79,M,224,379,0,0,150,192,0,0
04-10-21,80 and above,F,151,213,0,0,66,96,0,0
04-10-21,80 and above,M,119,175,0,0,54,63,0,0
05-10-21,0-19,F,2,15,0,0,110,54,0,0
05-10-21,0-19,M,7,20,0,0,151,98,0,0
05-10-21,20-29,F,47,103,0,0,141,406,0,0
05-10-21,20-29,M,57,105,0,0,187,433,0,0
05-10-21,30-39,F,137,262,0,0,196,452,0,0
05-10-21,30-39,M,89,162,0,0,181,346,0,0
05-10-21,40-49,F,195,445,0,0,166,353,0,0
05-10-21,40-49,M,127,249,0,0,159,273,0,0
05-10-21,50-59,F,275,616,0,0,182,407,0,0
05-10-21,50-59,M,175,400,0,0,182,267,0,0
05-10-21,60-69,F,441,704,0,0,244,382,0,0
05-10-21,60-69,M,335,590,0,0,206,286,0,0
05-10-21,70-79,F,287,377,0,0,128,145,0,0
05-10-21,70-79,M,248,316,0,0,140,169,0,0
05-10-21,80 and above,F,153,190,0,0,53,70,0,0
05-10-21,80 and above,M,103,116,0,0,52,59,0,0
06-10-21,0-19,F,8,10,0,0,100,54,0,0
06-10-21,0-19,M,7,16,0,0,117,74,0,0
06-10-21,20-29,F,44,90,0,0,179,397,0,0
06-10-21,20-29,M,45,105,0,0,200,437,0,0
06-10-21,30-39,F,97,224,0,0,174,474,0,0
06-10-21,30-39,M,73,161,0,0,167,365,0,0
06-10-21,40-49,F,136,371,0,0,160,370,0,0
06-10-21,40-49,M,81,244,0,0,117,232,0,0
06-10-21,50-59,F,212,573,0,0,155,342,0,0
06-10-21,50-59,M,167,361,0,0,142,255,0,0
06-10-21,60-69,F,306,641,0,0,213,326,0,0
06-10-21,60-69,M,263,547,0,0,217,250,0,0
06-10-21,70-79,F,224,350,0,0,117,147,0,0
06-10-21,70-79,M,157,275,0,0,126,127,0,0
06-10-21,80 and above,F,128,183,0,0,53,52,0,0
06-10-21,80 and above,M,93,120,0,0,62,57,0,0
07-10-21,0-19,F,3,11,0,0,154,80,0,0
07-10-21,0-19,M,11,11,0,0,193,83,0,0
07-10-21,20-29,F,39,96,0,0,175,508,0,0
07-10-21,20-29,M,45,87,0,0,204,494,0,0
07-10-21,30-39,F,92,236,0,0,216,640,0,0
07-10-21,30-39,M,56,167,0,0,187,415,0,0
07-10-21,40-49,F,167,410,0,0,193,492,0,0
07-10-21,40-49,M,92,231,0,0,155,320,0,0
07-10-21,50-59,F,240,612,0,0,183,455,0,0
07-10-21,50-59,M,181,388,0,0,133,310,0,0
07-10-21,60-69,F,330,648,0,0,192,329,0,0
07-10-21,60-69,M,256,542,0,0,196,283,0,0
07-10-21,70-79,F,206,410,0,0,127,141,0,0
07-10-21,70-79,M,189,287,0,0,126,118,0,0
07-10-21,80 and above,F,156,216,0,0,57,52,0,0
07-10-21,80 and above,M,100,138,0,0,47,39,0,0
08-10-21,0-19,F,4,21,0,0,326,135,0,0
08-10-21,0-19,M,10,22,0,0,388,116,0,0
08-10-21,20-29,F,41,106,0,0,183,677,0,0
08-10-21,20-29,M,30,110,0,0,210,545,0,0
08-10-21,30-39,F,90,273,0,0,284,883,0,0
08-10-21,30-39,M,67,170,0,0,194,576,0,0
08-10-21,40-49,F,146,457,0,0,229,772,0,0
08-10-21,40-49,M,89,260,0,0,160,456,0,0
08-10-21,50-59,F,239,698,0,0,196,595,0,0
08-10-21,50-59,M,164,427,0,0,144,350,0,0
08-10-21,60-69,F,255,750,0,0,176,384,0,0
08-10-21,60-69,M,191,575,0,0,133,305,0,0
08-10-21,70-79,F,137,380,0,0,55,148,0,0
08-10-21,70-79,M,102,289,0,0,58,117,0,0
08-10-21,80 and above,F,50,146,0,0,20,42,0,0
08-10-21,80 and above,M,41,126,0,0,17,29,0,0
09-10-21,0-19,F,0,1,0,0,0,0,0,0
09-10-21,20-29,F,0,4,0,0,0,0,0,0
09-10-21,20-29,M,1,0,0,0,0,0,0,0
09-10-21,30-39,F,3,2,0,0,0,0,0,0
09-10-21,30-39,M,0,1,0,0,0,0,0,0
09-10-21,40-49,F,2,3,0,0,0,0,0,0
09-10-21,40-49,M,0,2,0,0,0,0,0,0
09-10-21,50-59,F,4,4,0,0,0,0,0,0
09-10-21,50-59,M,2,2,0,0,0,0,0,0
09-10-21,60-69,F,5,7,0,0,0,0,0,0
09-10-21,60-69,M,5,6,0,0,0,0,0,0
09-10-21,70-79,F,2,2,0,0,0,0,0,0
09-10-21,70-79,M,1,3,0,0,0,0,0,0
09-10-21,80 and above,F,1,2,0,0,0,0,0,0
09-10-21,80 and above,M,0,4,0,0,0,0,0,0
10-10-21,0-19,F,10,22,12,0,363,296,0,0
10-10-21,0-19,M,7,26,16,0,419,259,0,0
10-10-21,20-29,F,44,109,0,0,283,1138,0,0
10-10-21,20-29,M,39,89,0,0,258,1029,0,0
10-10-21,30-39,F,86,255,2,0,407,1531,0,0
10-10-21,30-39,M,50,162,1,0,215,904,0,0
10-10-21,40-49,F,101,319,8,0,308,1313,0,0
10-10-21,40-49,M,78,242,7,0,157,738,0,0
10-10-21,50-59,F,159,481,2,0,191,985,0,0
10-10-21,50-59,M,106,383,1,0,121,694,0,0
10-10-21,60-69,F,126,465,1,0,148,621,0,0
10-10-21,60-69,M,123,462,1,0,110,589,0,0
10-10-21,70-79,F,73,236,0,0,73,239,0,0
10-10-21,70-79,M,59,179,0,0,41,195,0,0
10-10-21,80 and above,F,32,104,0,0,39,72,0,0
10-10-21,80 and above,M,15,61,0,0,14,55,0,0
11-10-21,0-19,F,5,12,0,0,213,71,0,0
11-10-21,0-19,M,7,25,0,0,305,74,0,0
11-10-21,20-29,F,44,130,0,0,211,384,0,0
11-10-21,20-29,M,49,121,0,0,267,474,0,0
11-10-21,30-39,F,111,345,0,0,259,468,0,0
11-10-21,30-39,M,76,209,0,0,218,447,0,0
11-10-21,40-49,F,159,553,0,0,186,381,0,0
11-10-21,40-49,M,100,304,0,0,137,309,0,0
11-10-21,50-59,F,226,716,0,0,210,329,0,0
11-10-21,50-59,M,182,509,0,0,159,256,0,0
11-10-21,60-69,F,409,882,0,0,246,327,0,0
11-10-21,60-69,M,319,685,0,0,212,234,0,0
11-10-21,70-79,F,293,515,0,0,132,133,0,0
11-10-21,70-79,M,246,402,0,0,133,138,0,0
11-10-21,80 and above,F,155,236,0,0,58,59,0,0
11-10-21,80 and above,M,110,169,0,0,45,65,0,0
12-10-21,0-19,F,1,12,0,0,64,43,0,0
12-10-21,0-19,M,10,9,0,0,70,30,0,0
12-10-21,20-29,F,35,79,0,0,100,203,0,0
12-10-21,20-29,M,31,84,0,0,106,168,0,0
12-10-21,30-39,F,63,200,0,0,135,302,0,0
12-10-21,30-39,M,43,110,0,0,93,161,0,0
12-10-21,40-49,F,112,301,0,0,107,240,0,0
12-10-21,40-49,M,67,178,0,0,78,142,0,0
12-10-21,50-59,F,142,451,0,0,92,226,0,0
12-10-21,50-59,M,105,279,0,0,78,122,0,0
12-10-21,60-69,F,237,519,0,0,120,182,0,0
12-10-21,60-69,M,177,425,0,0,111,138,0,0
12-10-21,70-79,F,171,322,0,0,76,78,0,0
12-10-21,70-79,M,131,251,0,0,67,70,0,0
12-10-21,80 and above,F,92,167,0,0,29,35,0,0
12-10-21,80 and above,M,63,129,0,0,21,29,0,0
13-10-21,20-29,F,0,6,0,0,0,0,0,0
13-10-21,20-29,M,1,2,0,0,0,0,0,0
13-10-21,30-39,F,2,8,0,0,0,0,0,0
13-10-21,30-39,M,2,7,0,0,0,0,0,0
13-10-21,40-49,F,1,11,0,0,0,0,0,0
13-10-21,40-49,M,2,18,0,0,0,0,0,0
13-10-21,50-59,F,7,21,0,0,0,0,0,0
13-10-21,50-59,M,4,16,0,0,0,0,0,0
13-10-21,60-69,F,6,25,0,0,0,0,0,0
13-10-21,60-69,M,9,33,0,0,0,0,0,0
13-10-21,70-79,F,1,11,0,0,0,0,0,0
13-10-21,70-79,M,3,15,0,0,0,0,0,0
13-10-21,80 and above,F,0,2,0,0,0,0,0,0
13-10-21,80 and above,M,0,3,0,0,0,0,0,0
14-10-21,0-19,F,5,5,0,0,258,116,0,0
14-10-21,0-19,M,2,6,0,0,290,133,0,0
14-10-21,20-29,F,31,50,0,0,260,596,0,0
14-10-21,20-29,M,28,47,0,0,209,484,0,0
14-10-21,30-39,F,64,103,0,0,343,827,0,0
14-10-21,30-39,M,54,67,0,0,201,478,0,0
14-10-21,40-49,F,83,167,0,0,239,689,0,0
14-10-21,40-49,M,54,103,0,0,145,366,0,0
14-10-21,50-59,F,105,241,0,0,153,512,0,0
14-10-21,50-59,M,67,202,0,0,99,366,0,0
14-10-21,60-69,F,86,357,0,0,130,426,0,0
14-10-21,60-69,M,89,301,0,0,112,399,0,0
14-10-21,70-79,F,37,191,0,0,48,182,0,0
14-10-21,70-79,M,44,161,0,0,29,186,0,0
14-10-21,80 and above,F,24,79,0,0,18,61,0,0
14-10-21,80 and above,M,19,61,0,0,12,68,0,0
15-10-21,0-19,F,8,25,0,0,420,154,0,0
15-10-21,0-19,M,9,31,0,0,439,155,0,0
15-10-21,20-29,F,55,151,0,0,229,631,0,0
15-10-21,20-29,M,38,153,0,0,235,608,0,0
15-10-21,30-39,F,119,432,0,0,318,965,0,0
15-10-21,30-39,M,86,265,0,0,192,555,0,0
15-10-21,40-49,F,172,691,0,0,257,834,0,0
15-10-21,40-49,M,96,355,0,0,138,467,0,0
15-10-21,50-59,F,262,978,0,0,209,710,0,0
15-10-21,50-59,M,133,633,0,0,130,427,0,0
15-10-21,60-69,F,345,1024,0,0,228,532,0,0
15-10-21,60-69,M,261,780,0,0,203,354,0,0
15-10-21,70-79,F,205,569,0,0,150,221,0,0
15-10-21,70-79,M,182,421,0,0,130,205,1,0
15-10-21,80 and above,F,96,275,0,0,61,82,0,0
15-10-21,80 and above,M,75,199,0,0,64,66,0,0
16-10-21,0-19,F,11,44,0,0,424,196,0,0
16-10-21,0-19,M,7,31,0,0,451,185,0,0
16-10-21,20-29,F,48,161,0,0,337,866,0,0
16-10-21,20-29,M,38,115,0,0,250,697,0,0
16-10-21,30-39,F,112,323,0,0,365,1225,0,0
16-10-21,30-39,M,66,196,0,0,213,638,0,0
16-10-21,40-49,F,175,476,0,0,322,940,0,0
16-10-21,40-49,M,92,281,0,0,209,527,0,0
16-10-21,50-59,F,220,563,0,0,267,798,0,0
16-10-21,50-59,M,124,392,0,0,176,500,0,0
16-10-21,60-69,F,374,531,0,0,298,569,0,0
16-10-21,60-69,M,258,428,0,0,167,405,0,0
16-10-21,70-79,F,287,279,0,0,170,245,0,0
16-10-21,70-79,M,207,157,0,0,114,168,0,0
16-10-21,80 and above,F,168,181,0,0,50,80,0,0
16-10-21,80 and above,M,114,103,0,0,43,55,0,0
17-10-21,0-19,F,1,12,0,0,162,71,0,0
17-10-21,0-19,M,3,8,0,0,203,94,0,0
17-10-21,20-29,F,41,61,0,0,162,429,0,0
17-10-21,20-29,M,24,49,0,0,144,412,0,0
17-10-21,30-39,F,70,142,0,0,271,661,0,0
17-10-21,30-39,M,39,63,0,0,122,346,0,0
17-10-21,40-49,F,101,160,0,0,193,541,0,0
17-10-21,40-49,M,38,98,0,0,68,236,0,0
17-10-21,50-59,F,104,161,0,0,132,382,0,0
17-10-21,50-59,M,78,159,0,0,69,229,0,0
17-10-21,60-69,F,77,165,0,0,101,245,0,0
17-10-21,60-69,M,70,184,0,0,86,239,0,0
17-10-21,70-79,F,42,69,0,0,33,109,0,0
17-10-21,70-79,M,34,43,0,0,38,83,0,0
17-10-21,80 and above,F,23,45,0,0,26,45,0,0
17-10-21,80 and above,M,18,25,0,0,16,27,0,0
18-10-21,0-19,F,0,16,0,0,131,59,0,0
18-10-21,0-19,M,8,18,0,0,170,58,0,0
18-10-21,20-29,F,47,98,0,0,155,350,0,0
18-10-21,20-29,M,52,93,0,0,215,375,0,0
18-10-21,30-39,F,81,235,0,0,194,416,0,0
18-10-21,30-39,M,72,181,0,0,198,387,0,0
18-10-21,40-49,F,151,367,0,0,161,335,1,0
18-10-21,40-49,M,96,223,0,0,155,246,1,0
18-10-21,50-59,F,229,482,0,0,183,344,1,0
18-10-21,50-59,M,134,372,0,0,148,256,2,0
18-10-21,60-69,F,294,482,0,0,252,346,2,0
18-10-21,60-69,M,252,409,0,0,181,285,2,0
18-10-21,70-79,F,238,261,0,0,130,157,0,0
18-10-21,70-79,M,189,240,0,0,162,152,0,0
18-10-21,80 and above,F,137,165,0,0,64,64,0,0
18-10-21,80 and above,M,101,111,0,0,61,52,0,0
19-10-21,0-19,F,4,5,0,0,88,44,0,0
19-10-21,0-19,M,6,14,0,0,123,50,0,0
19-10-21,20-29,F,39,90,0,0,126,258,0,0
19-10-21,20-29,M,36,89,0,0,162,245,0,0
19-10-21,30-39,F,98,174,0,0,152,288,0,0
19-10-21,30-39,M,53,134,0,0,139,226,0,0
19-10-21,40-49,F,142,230,0,0,163,258,2,0
19-10-21,40-49,M,104,175,1,0,116,150,3,0
19-10-21,50-59,F,170,322,0,0,167,249,3,0
19-10-21,50-59,M,117,231,0,0,135,160,2,0
19-10-21,60-69,F,265,307,0,0,231,254,0,0
19-10-21,60-69,M,209,268,0,0,207,245,3,0
19-10-21,70-79,F,199,191,0,0,141,119,0,0
19-10-21,70-79,M,129,164,0,0,153,106,0,0
19-10-21,80 and above,F,113,95,0,0,81,59,0,0
19-10-21,80 and above,M,91,80,0,0,72,43,0,0
20-10-21,0-19,F,4,8,0,0,89,43,0,0
20-10-21,0-19,M,0,10,0,0,98,40,0,0
20-10-21,20-29,F,29,47,0,0,105,282,0,0
20-10-21,20-29,M,34,47,0,0,153,283,0,0
20-10-21,30-39,F,83,117,0,0,179,372,0,0
20-10-21,30-39,M,49,62,0,0,136,249,1,0
20-10-21,40-49,F,131,122,0,0,133,292,1,0
20-10-21,40-49,M,73,89,0,0,88,181,1,0
20-10-21,50-59,F,178,182,0,0,132,280,1,0
20-10-21,50-59,M,113,171,1,0,120,206,3,0
20-10-21,60-69,F,242,176,0,0,175,315,0,0
20-10-21,60-69,M,193,169,0,0,157,236,4,0
20-10-21,70-79,F,148,74,0,0,108,137,0,0
20-10-21,70-79,M,143,96,0,0,93,162,0,0
20-10-21,80 and above,F,92,53,0,0,63,74,0,0
20-10-21,80 and above,M,58,35,0,0,72,63,0,0
21-10-21,0-19,F,1,9,0,0,129,50,0,0
21-10-21,0-19,M,5,13,0,0,122,43,0,0
21-10-21,20-29,F,47,78,0,0,116,365,0,0
21-10-21,20-29,M,33,56,0,0,161,351,0,0
21-10-21,30-39,F,88,168,0,0,195,507,1,0
21-10-21,30-39,M,52,111,0,0,133,347,3,0
21-10-21,40-49,F,133,269,0,0,109,402,0,0
21-10-21,40-49,M,81,178,0,0,109,277,1,0
21-10-21,50-59,F,237,414,0,0,151,388,1,0
21-10-21,50-59,M,148,257,0,0,120,242,2,0
21-10-21,60-69,F,299,450,0,0,172,352,3,0
21-10-21,60-69,M,245,391,0,0,167,286,2,0
21-10-21,70-79,F,264,309,0,0,115,186,0,0
21-10-21,70-79,M,192,266,0,0,122,171,0,0
21-10-21,80 and above,F,129,211,0,0,58,50,0,0
21-10-21,80 and above,M,108,140,0,0,49,59,1,0
22-10-21,0-19,F,9,11,0,0,400,115,0,0
22-10-21,0-19,M,5,16,0,0,469,97,0,0
22-10-21,20-29,F,38,104,0,0,180,561,0,0
22-10-21,20-29,M,39,86,0,0,195,450,0,0
22-10-21,30-39,F,119,239,0,0,301,789,0,0
22-10-21,30-39,M,65,137,0,0,180,391,0,0
22-10-21,40-49,F,161,389,0,0,225,724,0,0
22-10-21,40-49,M,85,215,0,0,150,351,0,0
22-10-21,50-59,F,245,554,0,0,255,542,0,0
22-10-21,50-59,M,156,329,0,0,135,292,0,0
22-10-21,60-69,F,355,665,0,0,222,409,0,0
22-10-21,60-69,M,249,459,0,0,171,227,2,0
22-10-21,70-79,F,322,350,0,0,114,110,0,0
22-10-21,70-79,M,244,313,0,0,123,91,1,0
22-10-21,80 and above,F,184,169,0,0,51,37,0,0
22-10-21,80 and above,M,134,141,0,0,39,31,0,0
23-10-21,0-19,F,8,18,0,0,318,138,3,0
23-10-21,0-19,M,8,16,0,0,414,124,0,0
23-10-21,20-29,F,48,107,0,0,261,621,0,0
23-10-21,20-29,M,38,101,0,0,236,497,0,0
23-10-21,30-39,F,100,238,0,0,347,780,1,0
23-10-21,30-39,M,60,148,0,0,185,486,1,0
23-10-21,40-49,F,127,386,0,0,253,667,0,0
23-10-21,40-49,M,70,229,0,0,159,400,0,0
23-10-21,50-59,F,200,488,0,0,192,580,1,0
23-10-21,50-59,M,134,364,0,0,149,368,1,0
23-10-21,60-69,F,220,523,0,0,191,406,0,0
23-10-21,60-69,M,163,410,0,0,146,335,0,0
23-10-21,70-79,F,107,320,0,0,85,175,0,0
23-10-21,70-79,M,78,209,0,0,55,93,0,0
23-10-21,80 and above,F,74,131,0,0,29,66,0,0
23-10-21,80 and above,M,40,99,0,0,31,44,0,0
24-10-21,0-19,F,2,2,7,0,155,59,0,0
24-10-21,0-19,M,3,5,3,0,218,63,0,0
24-10-21,20-29,F,35,67,0,0,166,308,0,0
24-10-21,20-29,M,25,55,1,0,142,252,0,0
24-10-21,30-39,F,62,121,0,0,273,453,0,0
24-10-21,30-39,M,33,64,0,0,127,306,0,0
24-10-21,40-49,F,75,174,3,0,186,358,0,0
24-10-21,40-49,M,43,101,2,0,88,204,0,0
24-10-21,50-59,F,83,192,2,0,112,248,0,0
24-10-21,50-59,M,55,163,2,0,63,166,0,0
24-10-21,60-69,F,76,194,1,0,77,154,0,0
24-10-21,60-69,M,87,197,0,0,70,151,0,0
24-10-21,70-79,F,43,93,0,0,31,70,0,0
24-10-21,70-79,M,28,90,0,0,25,62,0,0
24-10-21,80 and above,F,21,36,0,0,21,23,0,0
24-10-21,80 and above,M,21,20,0,0,10,23,0,0
25-10-21,0-19,F,2,14,0,0,91,44,0,0
25-10-21,0-19,M,13,13,0,0,120,54,0,0
25-10-21,20-29,F,42,101,0,0,145,260,0,0
25-10-21,20-29,M,39,69,0,0,150,328,0,0
25-10-21,30-39,F,77,204,2,0,155,324,1,0
25-10-21,30-39,M,76,151,2,0,134,289,1,0
25-10-21,40-49,F,123,323,6,0,151,235,9,0
25-10-21,40-49,M,78,227,4,0,112,196,7,0
25-10-21,50-59,F,192,520,7,0,140,249,10,0
25-10-21,50-59,M,156,302,7,0,141,159,12,0
25-10-21,60-69,F,246,543,1,0,208,266,4,0
25-10-21,60-69,M,223,486,5,0,180,277,14,0
25-10-21,70-79,F,207,363,0,0,118,150,3,0
25-10-21,70-79,M,138,269,2,0,133,165,6,0
25-10-21,80 and above,F,89,193,0,0,44,69,1,0
25-10-21,80 and above,M,81,119,0,0,58,53,3,0
26-10-21,0-19,F,0,11,0,0,115,24,0,0
26-10-21,0-19,M,7,8,0,0,119,50,0,0
26-10-21,20-29,F,27,87,0,0,94,193,0,0
26-10-21,20-29,M,31,100,1,0,169,196,0,0
26-10-21,30-39,F,91,216,0,0,153,233,1,0
26-10-21,30-39,M,62,120,0,0,126,194,2,0
26-10-21,40-49,F,121,333,0,0,121,202,2,0
26-10-21,40-49,M,55,194,2,0,111,170,5,0
26-10-21,50-59,F,156,503,2,0,147,210,1,0
26-10-21,50-59,M,103,326,0,0,88,177,6,0
26-10-21,60-69,F,219,545,0,0,187,226,3,0
26-10-21,60-69,M,175,400,0,0,184,213,4,0
26-10-21,70-79,F,140,327,0,0,105,127,0,0
26-10-21,70-79,M,135,248,0,0,113,131,0,0
26-10-21,80 and above,F,119,188,0,0,40,53,0,0
26-10-21,80 and above,M,80,126,0,0,44,42,0,0
27-10-21,0-19,F,1,4,0,0,93,30,0,0
27-10-21,0-19,M,6,2,0,0,87,25,0,0
27-10-21,20-29,F,37,51,0,0,125,189,0,0
27-10-21,20-29,M,39,41,0,0,146,201,0,0
27-10-21,30-39,F,72,134,0,0,141,239,2,0
27-10-21,30-39,M,50,84,0,0,150,195,0,0
27-10-21,40-49,F,116,190,0,0,129,212,2,0
27-10-21,40-49,M,74,123,0,0,98,128,3,0
27-10-21,50-59,F,185,311,0,0,149,223,4,0
27-10-21,50-59,M,120,182,0,0,108,151,2,0
27-10-21,60-69,F,271,424,0,0,193,236,2,0
27-10-21,60-69,M,190,295,0,0,140,230,3,0
27-10-21,70-79,F,194,218,0,0,108,121,0,0
27-10-21,70-79,M,144,183,0,0,117,130,1,0
27-10-21,80 and above,F,131,170,0,0,62,65,0,0
27-10-21,80 and above,M,75,116,0,0,49,65,0,0
28-10-21,0-19,F,4,7,0,0,106,32,0,0
28-10-21,0-19,M,8,7,0,0,149,39,0,0
28-10-21,20-29,F,43,58,0,0,130,237,0,0
28-10-21,20-29,M,30,66,1,0,163,233,0,0
28-10-21,30-39,F,91,142,2,0,191,315,4,0
28-10-21,30-39,M,48,113,0,0,161,251,2,0
28-10-21,40-49,F,101,265,12,0,141,277,17,0
28-10-21,40-49,M,69,176,2,0,98,194,5,0
28-10-21,50-59,F,172,396,8,0,171,260,11,0
28-10-21,50-59,M,126,238,6,0,117,162,7,0
28-10-21,60-69,F,269,466,1,0,185,215,7,0
28-10-21,60-69,M,192,392,0,0,232,197,12,0
28-10-21,70-79,F,180,289,1,0,126,136,1,0
28-10-21,70-79,M,156,229,3,0,122,128,1,0
28-10-21,80 and above,F,133,156,0,0,52,54,0,0
28-10-21,80 and above,M,76,118,1,0,58,47,2,0
29-10-21,0-19,F,6,9,0,0,300,66,0,0
29-10-21,0-19,M,9,8,0,0,351,60,0,0
29-10-21,20-29,F,32,54,0,0,184,247,0,0
29-10-21,20-29,M,34,62,0,0,193,257,0,0
29-10-21,30-39,F,84,146,0,0,317,380,0,0
29-10-21,30-39,M,72,82,0,0,190,248,0,0
29-10-21,40-49,F,139,217,0,0,249,328,0,0
29-10-21,40-49,M,97,128,0,0,146,200,0,0
29-10-21,50-59,F,225,306,0,0,210,306,0,0
29-10-21,50-59,M,125,181,0,0,143,160,3,0
29-10-21,60-69,F,272,263,0,0,284,230,0,0
29-10-21,60-69,M,235,190,0,0,245,162,4,0
29-10-21,70-79,F,182,136,0,0,141,77,0,0
29-10-21,70-79,M,165,88,0,0,142,77,1,0
29-10-21,80 and above,F,111,86,0,0,46,32,0,0
29-10-21,80 and above,M,72,55,0,0,50,24,0,0
30-10-21,0-19,F,7,12,0,0,266,42,0,0
30-10-21,0-19,M,5,10,0,0,350,31,0,0
30-10-21,20-29,F,39,71,1,0,213,160,3,0
30-10-21,20-29,M,40,52,0,0,213,143,0,0
30-10-21,30-39,F,110,146,0,0,311,190,1,0
30-10-21,30-39,M,56,86,0,0,196,146,1,0
30-10-21,40-49,F,141,239,0,0,275,157,4,0
30-10-21,40-49,M,93,178,0,0,164,105,1,0
30-10-21,50-59,F,226,352,0,0,235,131,0,0
30-10-21,50-59,M,161,244,0,0,161,82,1,0
30-10-21,60-69,F,286,384,0,0,218,102,0,0
30-10-21,60-69,M,234,307,2,0,175,72,0,0
30-10-21,70-79,F,171,251,0,0,86,34,0,0
30-10-21,70-79,M,158,158,1,0,76,27,0,0
30-10-21,80 and above,F,140,114,0,0,30,15,0,0
30-10-21,80 and above,M,64,72,0,0,22,18,0,0
31-10-21,0-19,F,6,4,1,0,149,45,0,0
31-10-21,0-19,M,2,10,0,0,220,56,0,0
31-10-21,20-29,F,24,56,0,0,161,228,0,1
31-10-21,20-29,M,28,41,0,0,135,249,0,0
31-10-21,30-39,F,69,113,0,0,247,359,0,0
31-10-21,30-39,M,36,56,0,0,147,207,0,0
31-10-21,40-49,F,65,128,0,0,219,289,0,0
31-10-21,40-49,M,66,83,0,0,89,137,0,0
31-10-21,50-59,F,99,156,0,0,155,164,0,0
